# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Apr 30 11:20:19 CDT 2022 [seed=1651335618860]
# 16s_species.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2009000	-37057.54571742003	-19.3106485841394	-37038.235068835886	0.20860852564168247	2.6178392001763435	0.7533626662708504	2.6028996542918765	0.31982574654343343	0.2547907760132926	0.11863195080071108	0.30675152664256244	1.0	1.0	-37038.235068835886	0.0	-19.286306417124166
2010000	-37052.44439025312	-20.684442250162377	-37031.75994800296	0.22791645098336138	2.6861592277258914	1.0729166130043226	2.9204794013164297	0.32215606104151967	0.25681443126738956	0.11630163630262488	0.30472787138846547	1.0	1.0	-37031.75994800296	0.0	-20.19034382872701
2011000	-37048.57060022835	-21.02335201521087	-37027.54724821314	0.2156414787459032	2.65798220987054	1.0682419495155513	2.8213716309851633	0.32215606104151967	0.256341938512764	0.11630163630262488	0.30520036414309104	1.0	1.0	-37027.54724821314	0.0	-20.569348599563043
2012000	-37053.053826111434	-19.940119619221967	-37033.113706492215	0.23253326264830007	2.6648881131902775	0.9069934056449492	2.69739743486925	0.32318004535033146	0.25535013023403136	0.11712510664592057	0.3043447177697162	1.0	1.0	-37033.113706492215	0.0	-19.695110673293545
2013000	-37054.880926077436	-20.69168126926749	-37034.18924480817	0.2186205168918841	2.6270821213935034	0.9863268696846348	2.9135935236118304	0.32537664204988087	0.2535283693638907	0.12065095063444999	0.30044403795177804	1.0	1.0	-37034.18924480817	0.0	-20.2841982482953
2014000	-37049.87877637016	-20.819278950741772	-37029.05949741942	0.21771310594602475	2.6895058649368186	0.8023661876398299	2.9135935236118304	0.3237159054039032	0.2551891060098684	0.12065095063444999	0.30044403795177804	1.0	1.0	-37029.05949741942	0.0	-20.618218643544246
2015000	-37056.789154445265	-22.55801968242087	-37034.23113476284	0.2253359258162991	2.6339867088893762	0.4735448875729928	2.8474421871220645	0.3237159054039032	0.2569099699770169	0.11893008666730147	0.30044403795177804	1.0	1.0	-37034.23113476284	0.0	-22.90809495109807
2016000	-37050.50871593151	-19.47196256869876	-37031.03675336281	0.21774125198477534	2.603489777720987	0.654148311330769	2.8474421871220645	0.3237159054039032	0.2569099699770169	0.11893008666730147	0.30044403795177804	1.0	1.0	-37031.03675336281	0.0	-19.498950443546892
2017000	-37048.01121751578	-19.28286341113647	-37028.72835410464	0.22945086582376933	2.649866415572026	0.8941632444834037	2.7384646778309127	0.3237159054039032	0.2562481071583972	0.11893008666730147	0.3011059007703978	1.0	1.0	-37028.72835410464	0.0	-19.036992778480055
2018000	-37046.15144359164	-18.312133499902394	-37027.83931009174	0.22179506379338956	2.58147793830951	0.7473995914900823	2.8651515841861737	0.3288777075237192	0.2540256624775231	0.11860007791292534	0.298496552085832	1.0	1.0	-37027.83931009174	0.0	-18.19945885647951
2019000	-37047.89090673747	-18.35086527870679	-37029.540041458764	0.21603777530589682	2.551342714055466	0.685771929069605	2.6479072694104206	0.32549803543046246	0.2540256624775231	0.1219797500061821	0.298496552085832	1.0	1.0	-37029.540041458764	0.0	-18.40376304603237
2020000	-37051.42933048166	-21.38880652610681	-37030.040523955555	0.220987169216108	2.6593952274192634	1.2101484158059308	2.78892191421268	0.3214706213977463	0.2540256624775231	0.1219797500061821	0.30252396611854815	1.0	1.0	-37030.040523955555	0.0	-20.821875171515185
2021000	-37049.632747859876	-19.19847574157689	-37030.4342721183	0.21529968224197582	2.5221009740713423	1.0663145301574508	2.7277652490799342	0.3243518478673605	0.25730974503305004	0.1219797500061821	0.29635865709340703	1.0	1.0	-37030.4342721183	0.0	-18.780458222493664
2022000	-37054.74651577237	-20.53087598431079	-37034.21563978806	0.22196330768841513	2.6876563853027546	0.7858641884061839	2.7277652490799342	0.32454005409424674	0.25730974503305004	0.1219797500061821	0.2961704508665208	1.0	1.0	-37034.21563978806	0.0	-20.41803809365335
2023000	-37048.39837997894	-21.152604076531073	-37027.24577590241	0.2162337028500311	2.700979239848305	0.8538726681295964	2.7277652490799342	0.32407204999737615	0.25730974503305004	0.12010240377818455	0.2985158011913889	1.0	1.0	-37027.24577590241	0.0	-20.956768092964776
2024000	-37053.067178099984	-20.535201159031953	-37032.531976940954	0.22483252248275443	2.6977955073800093	0.7615940327262077	2.710505201378468	0.32407204999737615	0.25730974503305004	0.12010240377818455	0.2985158011913889	1.0	1.0	-37032.531976940954	0.0	-20.46008250926631
2025000	-37052.03933857804	-19.10874108239235	-37032.93059749565	0.21400216236884842	2.6105411116046	0.7215558911398788	2.7966538034727995	0.3209228757054253	0.26045891932500087	0.11932472187889692	0.2992934830906765	1.0	1.0	-37032.93059749565	0.0	-19.056081744485574
2026000	-37052.302503782594	-21.62201034610011	-37030.68049343649	0.24515218027229863	2.7392391950160975	0.621062689134051	2.7135934482833384	0.3209228757054253	0.26045891932500087	0.11932472187889692	0.2992934830906765	1.0	1.0	-37030.68049343649	0.0	-21.74973627853641
2027000	-37052.23462334879	-21.039769229392174	-37031.1948541194	0.25259097842897743	2.7384767640183028	0.6819240051721639	2.7009202224490036	0.3224782496285657	0.25607590255473545	0.11776934795575657	0.3036764998609419	1.0	1.0	-37031.1948541194	0.0	-21.078677995020506
2028000	-37045.23240490575	-20.436000496785564	-37024.79640440897	0.23804797443231832	2.677379047641822	0.9300408110021348	2.727075250130138	0.320815516414846	0.25607590255473545	0.11776934795575657	0.3053392330746616	1.0	1.0	-37024.79640440897	0.0	-20.15497165669404
2029000	-37056.25528744262	-20.073818787197222	-37036.18146865542	0.2473329673812895	2.6897155447751984	0.6838034393332977	2.9932378448667594	0.3222466761309469	0.2606795960949513	0.12007948520098326	0.29699424257311824	1.0	1.0	-37036.18146865542	0.0	-20.004254237012873
2030000	-37049.57085458758	-19.17527651022526	-37030.395578077354	0.23677176404621342	2.651711969926807	0.8209595570430992	2.578974061623675	0.3222466761309469	0.2606795960949513	0.12007948520098326	0.29699424257311824	1.0	1.0	-37030.395578077354	0.0	-19.073958013360095
2031000	-37046.28118557453	-20.89330051062382	-37025.38788506391	0.23174194193147743	2.701354073835558	0.9770735509583215	2.8103700734866854	0.3222466761309469	0.25896247816950346	0.1217966031264311	0.29699424257311824	1.0	1.0	-37025.38788506391	0.0	-20.532499879715438
2032000	-37050.91864807236	-19.58311305656495	-37031.335535015794	0.24108862896195857	2.681468803946404	0.768340856643699	2.9182682447837123	0.3249814431633064	0.2551635017592259	0.12222629953121658	0.2976287555462508	1.0	1.0	-37031.335535015794	0.0	-19.423709205781556
2033000	-37049.485902710956	-18.573781071900456	-37030.912121639056	0.2408437949226251	2.632300734557572	0.7807573806832593	2.9658706757709403	0.3249814431633064	0.2551635017592259	0.11729134920334518	0.3025637058741222	1.0	1.0	-37030.912121639056	0.0	-18.381347055095755
2034000	-37054.10660164428	-19.76750419485075	-37034.339097449425	0.26070549822404315	2.7167498064680546	0.7568902544661076	2.736683340670992	0.3249814431633064	0.25509743458657425	0.12147297908244972	0.29844814316766927	1.0	1.0	-37034.339097449425	0.0	-19.68895729649993
2035000	-37052.16625980829	-19.39972820610251	-37032.76653160219	0.2504582360856551	2.6590091792004107	0.8951600925311253	2.8135179379274415	0.3249814431633064	0.2528146925031541	0.12147297908244972	0.30073088525108943	1.0	1.0	-37032.76653160219	0.0	-19.125343197546464
2036000	-37046.31279658632	-18.14595545454278	-37028.16684113177	0.2334667269493931	2.5611308425841943	0.6866797873817548	2.7194716216719814	0.32549472715811695	0.2556834121306513	0.11809097546014194	0.30073088525108943	1.0	1.0	-37028.16684113177	0.0	-18.17108237154477
2037000	-37055.50218149886	-20.77856420809586	-37034.723617290765	0.2421057209179398	2.7590014863414076	0.7970969731745627	2.7869370765396	0.31735152216943224	0.2540679037110733	0.12456586837550007	0.30401470574399403	1.0	1.0	-37034.723617290765	0.0	-20.629878265195334
2038000	-37057.33110441363	-20.80375438889297	-37036.527350024735	0.2534092638544267	2.7278541411028296	0.9596169540088689	2.593381659487789	0.3204283870836129	0.25768387789388353	0.12156418857078696	0.3003235464517163	1.0	1.0	-37036.527350024735	0.0	-20.5409821670272
2039000	-37051.624592531865	-20.56707754297121	-37031.0575149889	0.2410880861904114	2.7531075150073585	0.7869511564655761	2.7523890732269587	0.3186879508833903	0.25768387789388353	0.12156418857078696	0.30206398265193884	1.0	1.0	-37031.0575149889	0.0	-20.443824980131556
2040000	-37052.55717757059	-20.801396067035185	-37031.755781503554	0.23888221375151272	2.7431983410507117	0.8564412655633611	2.705676458227005	0.3186879508833903	0.25768387789388353	0.12156418857078696	0.30206398265193884	1.0	1.0	-37031.755781503554	0.0	-20.610684118927008
2041000	-37051.60631889301	-21.99130516425372	-37029.61501372876	0.24712594091640405	2.8520890949225945	0.8333533192745386	2.705676458227005	0.3164007141726735	0.25768387789388353	0.12156418857078696	0.30435121936265563	1.0	1.0	-37029.61501372876	0.0	-21.827921251587693
2042000	-37054.57852510009	-20.095694120011967	-37034.48283098008	0.23254365594862345	2.6501335093527216	0.784397824953642	2.923810076969967	0.3262699478832322	0.25768387789388353	0.1225512885314597	0.29349488569142423	1.0	1.0	-37034.48283098008	0.0	-19.913622843611815
2043000	-37047.62622110887	-18.466572585047917	-37029.15964852382	0.2573711597600136	2.6026761343486555	0.8477064362219937	2.71548221550041	0.3262699478832322	0.25768387789388353	0.12020601175750834	0.2958401624653756	1.0	1.0	-37029.15964852382	0.0	-18.282500967640654
2044000	-37046.16535505206	-18.747950875090304	-37027.417404176966	0.23640325901287754	2.635865477674731	0.7131890042122268	2.7364452423136796	0.3262699478832322	0.25930618143018624	0.12020601175750834	0.2942178589290729	1.0	1.0	-37027.417404176966	0.0	-18.728963156620633
2045000	-37055.15733025726	-18.783917275757254	-37036.3734129815	0.22473653180492853	2.6022288963278144	0.8196723551020284	2.861388730822727	0.32548899697336464	0.25930618143018624	0.12098696266737594	0.2942178589290729	1.0	1.0	-37036.3734129815	0.0	-18.58029579567397
2046000	-37044.52528067107	-20.11854175125108	-37024.40673891982	0.24768765419029398	2.7112560176593137	0.7085586648027448	2.6842167442488867	0.32548899697336464	0.253277769579848	0.12098696266737594	0.30024627077941113	1.0	1.0	-37024.40673891982	0.0	-20.125301695659438
2047000	-37047.85704954689	-18.88016145273905	-37028.97688809415	0.23497943336798763	2.6059514960571457	0.9562175196699714	2.783691146883115	0.32548899697336464	0.25654525996193983	0.12098696266737594	0.2969787803973193	1.0	1.0	-37028.97688809415	0.0	-18.55064997781379
2048000	-37055.576128475994	-22.15943043342076	-37033.41669804257	0.23007176214543545	2.624796776106734	1.3513608787978437	2.690258609271914	0.3216226038633379	0.26041165307196656	0.12098696266737594	0.2969787803973193	1.0	1.0	-37033.41669804257	0.0	-21.518323985649452
2049000	-37046.53476317638	-19.117210873228323	-37027.41755230315	0.22871720329734863	2.6388468281209225	0.71026404344672	2.690258609271914	0.3216226038633379	0.25743524696871645	0.12396336877062608	0.2969787803973193	1.0	1.0	-37027.41755230315	0.0	-19.119335054429545
2050000	-37045.7711311695	-19.003295609043338	-37026.76783556046	0.24815777509675066	2.6333933387870316	0.6471567178561884	2.79750062202552	0.32564343009185404	0.2587225311461339	0.1186552583646925	0.2969787803973193	1.0	1.0	-37026.76783556046	0.0	-19.059149336090986
2051000	-37052.582727760455	-21.032771671146918	-37031.54995608931	0.2508851055724568	2.703262587702477	0.5693313696873444	2.8219330216806195	0.3213247717590565	0.2562618086124451	0.12396415035203641	0.29844926927646176	1.0	1.0	-37031.54995608931	0.0	-21.207871446653524
2052000	-37052.18262203994	-19.726139745892173	-37032.456482294045	0.23418043689218537	2.5781292184172946	0.5906654872604358	2.8626558120317673	0.3226813818293356	0.26400655324329103	0.11818097367452127	0.2951310912528518	1.0	1.0	-37032.456482294045	0.0	-19.8497157909749
2053000	-37059.20310465222	-19.749215747660696	-37039.45388890456	0.24707041627134413	2.6940375846587377	0.8262119932049314	2.8626558120317673	0.3297405729568668	0.2569473621157598	0.11818097367452127	0.2951310912528518	1.0	1.0	-37039.45388890456	0.0	-19.53719024753986
2054000	-37053.51045128902	-20.344135902420874	-37033.166315386596	0.25064196396964833	2.698782678700237	0.9700225408733746	2.9525215264239186	0.31707629206046656	0.2569473621157598	0.11818097367452127	0.30779537214925207	1.0	1.0	-37033.166315386596	0.0	-19.939403264040116
2055000	-37048.13086099639	-19.572402736915574	-37028.558458259475	0.23941065380953294	2.6149403452782534	0.9987513447968707	2.8341962106728875	0.31707629206046656	0.2548806580943807	0.12024767769590038	0.30779537214925207	1.0	1.0	-37028.558458259475	0.0	-19.181013179940177
2056000	-37050.420554674994	-19.120073949593557	-37031.300480725404	0.23583034436076492	2.550303073732699	1.0478992470492916	2.73158352414671	0.32731696318842024	0.26439751824363095	0.11536376266851718	0.2929217558994313	1.0	1.0	-37031.300480725404	0.0	-18.71807477963518
2057000	-37049.237309218595	-18.101738806318682	-37031.135570412276	0.24088082805016053	2.587311633201855	0.7819027620053175	2.6104405354086673	0.32731696318842024	0.2625047270384001	0.11915605616606423	0.2910222536071151	1.0	1.0	-37031.135570412276	0.0	-18.037397700137987
2058000	-37048.56914217236	-19.223037129491097	-37029.34610504287	0.23375630193877853	2.64681726638126	0.7946624292654846	2.712234672829501	0.32731696318842024	0.2550045154070673	0.11915605616606423	0.2985224652384479	1.0	1.0	-37029.34610504287	0.0	-19.104777901230428
2059000	-37047.1432714397	-18.825148160963128	-37028.31812327874	0.23501196677950303	2.5978918920808542	0.8786254701147732	2.777165420446551	0.3287179911495567	0.2533722922737226	0.11799913277702263	0.2999105837996977	1.0	1.0	-37028.31812327874	0.0	-18.58264436057878
2060000	-37049.72162537215	-19.661140684779973	-37030.06048468737	0.24143498148319914	2.6775413276032256	0.7974991674042845	2.7000656361693074	0.327085323427618	0.2533722922737226	0.12095099857710709	0.29859138572155197	1.0	1.0	-37030.06048468737	0.0	-19.543802007931006
2061000	-37055.66900606702	-21.68424802281849	-37033.98475804421	0.235928164897379	2.723928632136895	1.1873691040973133	2.9189936642222105	0.327085323427618	0.2533722922737226	0.12095099857710709	0.29859138572155197	1.0	1.0	-37033.98475804421	0.0	-21.089322468673274
2062000	-37049.28179722428	-19.274110309431368	-37030.00768691485	0.23800075282503308	2.620725881537997	0.9216955845242212	2.9189936642222105	0.3275491726657284	0.2516851760158754	0.12073763759120253	0.3000280137271933	1.0	1.0	-37030.00768691485	0.0	-18.932465056580696
2063000	-37052.41504102998	-19.70451911497389	-37032.710521915	0.22710088397351114	2.6341916774839653	1.0059007860304576	2.739717800197512	0.3260348015611714	0.2511639446199402	0.12283584100643442	0.2999654128124537	1.0	1.0	-37032.710521915	0.0	-19.340438388759527
2064000	-37048.816627015294	-20.433000973899837	-37028.383626041395	0.23249815286804867	2.676985743488916	0.9382725777102328	2.7875460214668286	0.3225229108272598	0.2560425890297215	0.11795719659665312	0.30347730354636526	1.0	1.0	-37028.383626041395	0.0	-20.121028894985212
2065000	-37049.98142176915	-21.71804055576866	-37028.263381213386	0.2353514287298054	2.7473211372295125	0.9981764315276564	2.8242647281375732	0.3230553230906066	0.2551868645302385	0.11945082328306295	0.30230698909609166	1.0	1.0	-37028.263381213386	0.0	-21.33082698379063
2066000	-37048.08261938256	-18.739794711250877	-37029.342824671316	0.25424907101953226	2.6426221969640133	0.785231531997914	2.7651581192264905	0.3209331981186553	0.2527785662295281	0.12185912158377331	0.30442911406804296	1.0	1.0	-37029.342824671316	0.0	-18.614057388834755
2067000	-37053.179063131625	-19.26447709033424	-37033.91458604129	0.24491670134900845	2.603040261641873	0.9133985754722685	2.807355051225411	0.3282297363295466	0.2527785662295281	0.12185912158377331	0.29713257585715164	1.0	1.0	-37033.91458604129	0.0	-18.97216196481584
2068000	-37048.26354305795	-20.082895430428472	-37028.180647627516	0.23604457342982846	2.644839304607116	0.9469632069181743	2.7754875025950176	0.32299298784528413	0.2527785662295281	0.12185912158377331	0.3023693243414141	1.0	1.0	-37028.180647627516	0.0	-19.76610264904805
2069000	-37056.9188114217	-20.524327204673128	-37036.39448421703	0.2400124353699924	2.700090851231085	0.887901772812433	2.7754875025950176	0.3152585835807069	0.25170821596782245	0.12185912158377331	0.311174078867697	1.0	1.0	-37036.39448421703	0.0	-20.27193354280135
2070000	-37053.80556706655	-20.89255512327936	-37032.91301194327	0.24482750456346353	2.7417608241395848	1.0166677645643072	2.5400974882537612	0.3227970386648194	0.2535371281067174	0.1193794453478946	0.3042863878805682	1.0	1.0	-37032.91301194327	0.0	-20.59202878270957
